unique_id,cateogry_name,brand,product_name,Country_of_production,regular_price,diet_tags,diet_attributes,pack_size,package_type,weight,ingredients,price_per_unit,images,nutrition,manufacturersAddress,Phone_no,address,email,variety,breadcrumbs,pdp_url,describition,Unit_of_Measure,competitor_name
00-634152,Trockenfrüchte & Nüsse,Ja! Natürlich,Ja! Natürlich Mangos,,2.49,"pp-veget,pp-vegan,pp-bio","Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte",100g,Beutel,0.11,"Mango*.

*aus biologischer Landwirtschaft",24.9,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-634152-178707944-iVm8q24s.jpg,"Energie: 327.0 kcal, Energie: 1381.0 kJ, Fett: 2.0 g, davon gesättigte Fettsäuren: 0.6 g, Kohlenhydrate: 70.0 g, davon Zucker: 63.0 g, Eiweiß: 2.5 g, Salz: 0.01 g","Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/ja-natuerlich-mangos-00634152,"Nach der Banane ist die Mango eine der beliebtesten Tropenfrüchte und zählt zu den ältesten Früchten der Welt. Ob sie reif ist, erkennt man, wenn man auf die Schale drückt und diese leicht nachgibt. Die Mango enthält wichtige Inhaltsstoffe, die gegen Infektionen und Erkältungen helfen können. Das Fruchtfleisch ist süß und saftig und erinnert geschmacklich an Ananas und Pfirsich.",kg,Billa
00-356525,Trockenfrüchte & Nüsse,Billa immer gut,BILLA Ananas getrocknet,Costa Rica,2.29,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",70g,Packung,0.077,Zutaten: Ananas.,32.71,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-356525-588736358-kTuUxSwo.jpg,"Energie: 302.0 kcal, Energie: 1279.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 68.0 g, davon Zucker: 67.0 g, Eiweiß: 2.9 g, Salz: 0.01 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/billa-ananas-getrocknet-00356525,Naschen ohne Extrazucker: Das intensive Geschmackserlebnis der getrockneten Ananas von BILLA kommt zu 100% aus der Frucht. Die süßen Stückchen passen als perfekte fruchtige Akzente zu vielen Rezepten!,kg,Billa
00-447511,Trockenfrüchte & Nüsse,Ja! Natürlich,Ja! Natürlich Bio Feigen getrocknet,Türkei,3.99,"pp-veget,pp-vegan,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",200g,Packung,0.207,"Feigen* getrocknet 100%.

*aus biologischer Landwirtschaft",19.95,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-447511-0104377082-KAHJrnvo.jpg,"Energie: 1264.0 kJ, Energie: 299.0 kcal, Fett: 2.6 g, davon gesättigte Fettsäuren: 0.3 g, Kohlenhydrate: 61.0 g, davon Zucker: 58.0 g, Eiweiß: 3.2 g, Salz: 0.33 g, Organische Säuren: 0.6 g","Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/ja-natuerlich-bio-feigen-getrocknet-00447511,"Unsere Bio-Feigen werden in der Türkei angebaut, wo sie vollständig am Baum reifen. So können sie in der Sonne ihren angenehm süßen Geschmack und ihr frisches Aroma entwickeln. Sollten die Feigen von einer weißen Schicht überzogen sein, so sind sie ausgezuckert. Dies passiert vor allem bei Früchten, die besonders süß sind, was wiederum ein Qualitätskriterium ist.Unsere getrockneten Bio-Feigen sind pur ein idealer Energiespender für Zwischendurch. Sie eignen sich aber auch zum Verfeinern von Müslis, Joghurt, Mehl- und Süßspeisen. Mit unserem Landspeck umwickelt und kurz angebraten, sind sie eine raffinierte Vorspeisen-Idee",kg,Billa
00-89487,Trockenfrüchte & Nüsse,,Walnüsse,"Chile, USA",3.99,"pp-veget,pp-vegan",,400g,Beutel,0.41,,9.98,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89487-1943407632-ChAlCvZ7.jpg,,,,,,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/walnuesse-0089487,"Klasse I Walnüsse begeistern mit ihrem herzhaften Geschmack. Dank ihrer Reichhaltigkeit an Vitaminen sind sie ein gesunder Knabber-Snack. knackige, helle Kerne, reich an Vitamin B6 und Vitamin E",kg,Billa
00-348959,Trockenfrüchte & Nüsse,Lorenz,Lorenz Studentenfutter Spezial,Deutschland,3.69,,,175g,Packung,0.18,"Zutaten: Rosinen, ERDNUSSKERNE geröstet, WEIZENPOPS in JOGHURTCREME (WEIZENPOPS [gepuffter WEIZEN, Zucker, Glukosesirup, Honig, Sonnenblumenöl], Zucker, Kakaobutter, MOLKENERZEUGNIS, MAGERMILCHJOGHURTPULVER, MILCHZUCKER, Glukosesirup, Verdickungsmittel: Gummi arabicum, Säuerungsmittel: Citronensäure, Emulgator: SOJALECITHINE, Aroma), MANDELN, HASELNUSSKERNE, pflanzliche Öle (ERDNUSS, Sonnenblume). Kann SCHALENFRÜCHTE enthalten.",21.09,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-348959-0214065423--Os3nCSR.jpg,"Energie: 502.0 kcal, Energie: 2092.0 kJ, Fett: 31.0 g, davon gesättigte Fettsäuren: 6.4 g, Kohlenhydrate: 39.0 g, davon Zucker: 34.0 g, Ballaststoffe: 5.5 g, Eiweiß: 14.0 g, Salz: 0.05 g, Magnesium: 96.2 mg, Phosphor: 221.0 mg, Vitamin E: 7.9 mg","The Lorenz Bahlsen Snack-World GmbH & Co KG Germany, Rathenaustr. 54, D-63263 Neu-Isenburg",,"Rathenaustr. 54, D-63263 Neu-Isenburg",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/lorenz-studentenfutter-spezial-00348959,"Aromatische Mandeln, köstliche Haselnüsse, knackige Erdnusskerne, fruchtig-süße Rosinen, verfeinert mit den beliebten Joghurt-Pops!",kg,Billa
00-348938,Trockenfrüchte & Nüsse,Lorenz,Lorenz Studentenfutter Extra,Deutschland,3.69,,,175g,Packung,0.18,"Zutaten: Rosinen, ERDNUSSKERNE geröstet, CASHEWKERNE geröstet, Cornflakes mit VOLLMILCHSCHOKOLADE und Überzug (VOLLMILCHSCHOKOLADE [Zucker, Kakaobutter*, VOLLMILCHPULVER, Kakaomasse*, MILCHZUCKER, Emulgator: SOJALECITHINE, SÜßMOLKENPULVER], Cornflakes gezuckert [Mais, Zucker, Speisesalz, GERSTENMALZ, Emulgator: Lecithine], Überzug [Glukosesirup, Verdickungsmittel: Gummiarabicum, modifizierte Stärke, Kokosnussöl, Säureregulator: Citronensäure, Aroma]) MANDELN, pflanzliche Öle (Sonnenblume, ERDNUSS). Kann SCHALENFRÜCHTE enthalten.",21.09,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-348938-1644658562-yKoSQVYU.jpg,"Energie: 510.0 kcal, Energie: 2124.0 kJ, Fett: 31.0 g, davon gesättigte Fettsäuren: 6.4 g, Kohlenhydrate: 40.0 g, davon Zucker: 29.0 g, Ballaststoffe: 5.3 g, Eiweiß: 15.0 g, Salz: 0.03 g, Magnesium: 122.0 mg, Phosphor: 253.0 mg, Vitamin E: 5.4 mg","The Lorenz Bahlsen Snack-World GmbH & Co KG Germany, Rathenaustr. 54, D-63263 Neu-Isenburg",,"Rathenaustr. 54, D-63263 Neu-Isenburg",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/lorenz-studentenfutter-extra-00348938,"Mit aromatischen Mandeln, edlen Cashewkernen, knackigen Erdnusskernen, fruchtig-süßen Rosinen, kombiniert mit knusprig-zarten Schoko-Pops!",kg,Billa
00-940498,Trockenfrüchte & Nüsse,Ja! Natürlich,Ja! Natürlich Cranberries,,3.59,"pp-veget,pp-vegan,pp-bio","Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte",150g,Packung,0.158,"Cranberries Gezuckert* 100% (Cranberry* 60%, Rohrzucker* 39%, Sonnenblumenöl* < 1%).

*aus biologischer Landwirtschaft",23.93,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-940498-0228267108-c2RaG4DJ.jpg,"Energie: 1475.0 kJ, Energie: 348.0 kcal, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.0 g, Kohlenhydrate: 82.0 g, davon Zucker: 71.0 g, Eiweiß: 0.5 g, Salz: 0.01 g, Organische Säuren: 2.0 g","Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/ja-natuerlich-cranberries-00940498,"Bio-Cranberries von Ja! Naturlich versüßen Frühstucksflocken und Backwaren. Getrocknet und gezuckert bieten sie sich auch als fruchtiger Snack an. Bio-Cranberries mit Bio-Rohrzucker und Bio-Sonnenblumenol verarbeitet, vegan",kg,Billa
00-317500,Trockenfrüchte & Nüsse,Alnatura,Alnatura Bananen Chips,Deutschland,1.69,"pp-veget,pp-bio",,150g,Beutel,0.154,"Zutaten: Bananen* 68%, Kokosöl*, Rohrohrzucker*, Honig* 1% *aus biologischer Landwirtschaft. Kann Spuren von Erdnuss, Mandel, Nüssen und Sesam enthalten.",11.27,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-317500-1782291208-kbwpVmqW.jpg,"Energie: 531.0 kcal, Energie: 2214.0 kJ, Fett: 31.0 g, davon gesättigte Fettsäuren: 28.0 g, davon einfach ungesättigte Fettsäuren: 2.5 g, davon mehrfach ungesättigte Fettsäuren: 0.7 g, Kohlenhydrate: 59.0 g, davon Zucker: 15.0 g, Ballaststoffe: 4.0 g, Eiweiß: 1.9 g, Salz: 0.02 g","Alnatura GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,"Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/alnatura-bananen-chips-00317500,"Die Alnatura Bananenchips sind ideal als Müslizutat, Dekoration für Desserts oder einfach zum Knabbern zwischendurch. Alle Zutaten stammen aus ökologischer Landwirtschaft. Tipp: Alnatura Bananenchips in warme Schokoladensauce tauchen und genießen.",kg,Billa
00-923796,Trockenfrüchte & Nüsse,Ja! Natürlich,Ja! Natürlich Datteln mit Stein,Tunesien,2.19,"pp-veget,pp-vegan,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",200g,Beutel,0.205,"Datteln* mit Stein, getrocknet.

*aus biologischer Landwirtschaft",10.95,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-923796-717400711-lV-BN-bN.jpg,"Energie: 294.0 kcal, Energie: 1244.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, davon einfach ungesättigte Fettsäuren: 0.1 g, davon mehrfach ungesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 65.0 g, davon Zucker: 65.0 g, Eiweiß: 1.9 g, Salz: 0.09 g, Organische Säuren: 1.3 g","Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/ja-natuerlich-datteln-mit-stein-00923796,"Unsere Bio-Datteln kommen aus den besten Anbaugebieten Tunesiens, wo sie von wenigen, ausgesuchten Bio-Bauern exklusiv für uns nach den strengen Prinzipien der biologischen Landwirtschaft angebaut werden. Die hohen Temperaturen, die geringe Luftfeuchtigkeit und das reichlich unterirdische Wasserangebot für die Wurzeln gewährleisten optimale Bedingungen für die Dattelpalmen. Getrocknet, Mit Stein, Ohne Zuckerzusatz",kg,Billa
00-317719,Trockenfrüchte & Nüsse,Alnatura,Alnatura Salatkerne Mix,Deutschland,2.69,"pp-veget,pp-vegan,homecountry,pp-bio",,100g,Beutel,0.11,"Zutaten: Sonnenblumenkerne* 50 %, Kürbiskerne* 20 %, SOJAKERNE* geröstet 13 %, CASHEWSTÜCKE* 12 %, Pinienkerne* 5 %, Meersalz *aus biologischer Landwirtschaft. Kann Spuren von Gluten, Erdnuss und anderen Nüssen enthalten.",26.9,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-317719-0201657925-XIIHYlw2.jpg,"Energie: 2417.0 kJ, Energie: 583.0 kcal, Fett: 45.0 g, davon gesättigte Fettsäuren: 6.5 g, Kohlenhydrate: 12.0 g, davon Zucker: 1.9 g, Ballaststoffe: 6.9 g, Eiweiß: 29.0 g, Salz: 0.57 g","Alnatura GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,"Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/alnatura-salatkerne-mix-00317719,"Eine Bereicherung für jede Küche: der Alnatura Bio-Salatkerne-Mix aus Sonnenblumen- und Kürbiskernen, gerösteten Sojakernen, Cashew- sowie Pinienkernen. Ideal als Salatzutat: entweder direkt darübergestreut oder vorher kurz in der Pfanne angeröstet - ein aromatisches Geschmackserlebnis. Der Salatkerne-Mix verfeinert auch Suppen und Ofengerichten und ist pur geknabbert ein nussiger Snack. Praktisch: Der Beutel ist wiederverschließbar.",kg,Billa
00-89499,Trockenfrüchte & Nüsse,SanLucar,SanLucar Erdnüsse,,1.99,"pp-veget,pp-vegan,homecountry",,200g,Packung,0.3,"Zutaten: Erdnüsse, geröstet, kann Spuren von Schalenfrüchten enthalten",9.95,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89499-01191029526-OKuFuz-0.jpg,"Energie: 612.0 kcal, Energie: 2535.0 kJ, Fett: 49.7 g, davon gesättigte Fettsäuren: 6.9 g, Kohlenhydrate: 13.5 g, davon Zucker: 4.2 g, Eiweiß: 23.7 g, Salz: 0.02 g","EuroCompany s.r.l., VIA Faentina 280, I- 48010 Godo",,"VIA Faentina 280, I- 48010 Godo",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/sanlucar-erdnuesse-0089499,"Ob als knackige Knabberei, Salatzutat, in warmen Gerichten oder Gebäck: SanLucar Erdnüsse bilden einen wertvollen Bestandteil für eine ausgewogene Ernährung. geröstete Erdnüsse mit Schale, ideal als nahrhafter Snack oder Zutat in warmen und kalten Speisen, reich an Eiweiß, Mineralien und Vitaminen",kg,Billa
00-504060,Trockenfrüchte & Nüsse,Pesendorfer,Pesendorfer Cranberry,,4.89,"pp-veget,pp-vegan",,200g,Packung,0.203,"Zutaten: Cranberries (54%), Zucker, Sonnenblumenöl.",24.45,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-504060-0120753525-0hx_PZ1b.jpg,"Energie: 348.0 kcal, Energie: 1477.0 kJ, Fett: 0.4 g, davon gesättigte Fettsäuren: 0.05 g, Kohlenhydrate: 84.0 g, davon Zucker: 69.0 g, Eiweiß: 0.0 g, Salz: 0.02 g","GM Pesendorfer GmbH, 4810 Gmunden - PF100 - AUSTRIA",,4810 Gmunden - PF100 - AUSTRIA,,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/pesendorfer-cranberry-00504060,"Pesendorfer Cranberry eignet sich prima zum Backen und für das Müsli oder den Salat. Mit ihrem säuerlichen Aroma ist die Frucht ein wahrer Geschmacksgenuss. getrocknete und gesüßte Beeren, essfertig",kg,Billa
00-406831,Trockenfrüchte & Nüsse,SanLucar,SanLucar Datteln,Tunesien,2.49,"pp-veget,pp-vegan",,200g,Packung,0.214,,12.45,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-406831-0213375588-SQYKXwgm.jpg,,,,,,Deglet Nour,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/sanlucar-datteln-00406831,"Klasse I Unsere ungezuckerten, entsteinten Karamell-Datteln schmecken fein-cremig und stecken voller Sonnensüße - eine erlesene Köstlichkeit.",kg,Billa
00-299678,Trockenfrüchte & Nüsse,Landgarten,Landgarten Bio Knabbermix original,,2.49,"pp-veget,pp-vegan,pp-glutenfr,homecountry,pp-bio",,50g,Beutel,0.054,"Zutaten. SOJABOHNEN* 61,5%, Kürbiskerne* 19%, Sonnenblumenkerne* 19%, Meersalz. *aus kontrolliert biologischem Anbau Kann Spuren von Schalenfrüchten enthalten.",49.8,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-299678-0953875869-RGn-UMmj.jpg,"Energie: 2144.0 kJ, Energie: 516.0 kcal, Fett: 34.0 g, davon gesättigte Fettsäuren: 5.2 g, Kohlenhydrate: 9.1 g, davon Zucker: 2.5 g, Ballaststoffe: 12.0 g, Eiweiß: 38.0 g, Salz: 1.3 g","Landgarten GmbH & Co. KG, Alte Wiener Straße 25, 2460 Bruck/Leitha Österreich",0043 2162-64504,"Alte Wiener Straße 25, 2460 Bruck/Leitha Österreich",,,Vorratsschrank > Süßes & Salziges > Chips & Knabberein > Nüsse,https://shop.billa.at/produkte/landgarten-bio-knabbermix-original-00299678,", Bio Snack aus Österreich, Vegan, Glutenfrei, Sojabohnen, Sonnenblumenkerne und Kürbiskerne aus Österreich",kg,Billa
00-503457,Trockenfrüchte & Nüsse,Pesendorfer,Pesendorfer Pecan Nusskerne,,7.59,"pp-veget,pp-vegan",,200g,Paket,0.203,Zutaten: PECANNUSS (100%),37.95,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-503457-0991392028-I8jomOpi.jpg,"Energie: 691.0 kcal, Energie: 2889.0 kJ, Fett: 72.0 g, davon gesättigte Fettsäuren: 6.0 g, Kohlenhydrate: 13.8 g, davon Zucker: 3.9 g, Eiweiß: 9.2 g, Salz: 0.0 g","GM Pesendorfer GmbH, 4810 Gmunden - PF100 - Austria",,4810 Gmunden - PF100 - Austria,,,Vorratsschrank > Süßes & Salziges > Trockenfrüchte,https://shop.billa.at/produkte/pesendorfer-pecan-nusskerne-00503457,"Mit ihrem süßen Geschmack sind die Pecan Nusskerne von Pesendorfer eine beliebte Backzutat - damit erhalten der Gugelhupf und die Nussschnitten eine feine Note. Premiumkerne mit zartem Biss, verzehrfertige Nusskerne ohne Zusatzstoffe",kg,Billa
00-317491,Trockenfrüchte & Nüsse,Alnatura,Alnatura Mango Stücke,Deutschland,2.49,"pp-veget,pp-vegan,pp-bio",,100g,Beutel,0.103,"Zutaten: Mango* *aus biologischer Landwirtschaft. Kann Spuren von Erdnuss, Mandel und Nüssen enthalten.",24.9,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-317491-358865341-v3SpTuH0.jpg,"Energie: 337.0 kcal, Energie: 1425.0 kJ, Fett: 1.2 g, davon gesättigte Fettsäuren: 0.3 g, davon einfach ungesättigte Fettsäuren: 0.6 g, davon mehrfach ungesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 70.0 g, davon Zucker: 56.0 g, Ballaststoffe: 9.3 g, Eiweiß: 3.4 g, Salz: 0.01 g","Alnatura GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,"Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/alnatura-mango-stuecke-00317491,", Besonders aromatisch, Erfrischend-intensiver Geschmack, Nur durch Trocknen haltbar gemacht, Schnitt in 'mundgerechte' Stücke",kg,Billa
00-774966,Trockenfrüchte & Nüsse,Alnatura,Alnatura Kokos Chips Geröstet,Deutschland,1.99,"pp-veget,pp-vegan,pp-bio",,100g,Beutel,0.103,"Zutaten Kokos* *aus biologischer Landwirtschaft. Kann Spuren von Erdnuss, Mandel und Nüssen enthalten.",19.9,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-774966-720772511-Ky_4lpQC.jpg,"Energie: 649.0 kcal, Energie: 2674.0 kJ, Fett: 62.0 g, davon gesättigte Fettsäuren: 58.0 g, davon einfach ungesättigte Fettsäuren: 3.3 g, davon mehrfach ungesättigte Fettsäuren: 0.6 g, Kohlenhydrate: 7.5 g, davon Zucker: 6.6 g, Ballaststoffe: 15.0 g, Eiweiß: 7.8 g, Salz: 0.09 g","Alnatura GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,"Mahatma-Gandhi-Straße 7, 64295 Darmstadt",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/alnatura-kokos-chips-geroestet-00774966,"Die knusprig gerösteten Kokos Chips von Alnatura sind mit ihrem exotischen Geschmack einfach köstlich als Zutat im Müsli oder beim Backen. beste Bio-Qualität aus biologischer Landwirtschaft, ohne weitere Zusatzstoffe",kg,Billa
00-497803,Trockenfrüchte & Nüsse,CLEVER,Clever Feigen,Italien,1.88,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",200g,Beutel,0.207,"Zutaten: Getrocknete Feigen 94%, Wasser.",9.4,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-497803-0269601381-tVVvfgh5.jpg,"Energie: 243.0 kcal, Energie: 1024.0 kJ, Fett: 0.9 g, davon gesättigte Fettsäuren: 0.4 g, Kohlenhydrate: 51.0 g, davon Zucker: 49.0 g, Eiweiß: 2.1 g, Salz: 0.04 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/clever-feigen-00497803,"Die getrockneten clever Feigen sind optimal zum Verfeinern von Müslis oder als fruchtiger Snack für zwischendurch. Auch beim Backen sind die clever Feigen in der 250g Packung eine tolle Alternative - einfach mal probieren. ganze Feigen, zum Verfeinern von Müslis, saftig-soft",kg,Billa
00-437696,Trockenfrüchte & Nüsse,Seeberger,Seeberger Pflaumen entsteint,,9.49,"pp-veget,pp-vegan,pp-glutenfr",,500g,Packung,0.509,"Zutaten: Pflaumen, Konservierungsstoff: Kaliumsorbat.",18.98,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-437696-1176395196-rwU9Ps27.jpg,"Fett: 0.6 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 55.0 g, davon Zucker: 30.0 g, Eiweiß: 3.0 g, Salz: 0.02 g","Seeberger GmbH, D-89025 Ulm, Deutschland",,"D-89025 Ulm, Deutschland",,,Obst & Gemüse > Trockenfrüchte & Nüsse,https://shop.billa.at/produkte/seeberger-pflaumen-entsteint-00437696,"Sie ist das wohl leckerste Superfood aus Omas Garten: Ein Biss verwöhnt direkt den ganzen Körper. Gibt's bei uns nicht nur im Herbst, sondern das ganze Jahr. Was 'ne Pflaume!, Für den reichhaltig-süßen Snackhunger, Pur oder als edle Zutat, Ohne Zuckerzusatz, Besonders beliebte Ballaststoffquelle",kg,Billa
